Total_Stops,Price,journey_Month,Dep_hour,Arrival_hour,Duration_hours,Airline
1,13399,3,4,18,14,Multiple carriers
0,4544,4,15,18,2,Jet Airways
1,5894,6,11,21,9,IndiGo
1,11467,4,9,19,9,Jet Airways
2,10231,6,22,19,21,IndiGo
0,9564,6,11,14,3,Jet Airways
1,7725,3,10,15,4,IndiGo
0,4174,6,17,19,2,SpiceJet
2,13014,6,9,19,9,Jet Airways
1,10008,3,6,21,15,Vistara
1,9845,3,8,21,12,Multiple carriers Premium economy
1,8567,4,15,20,5,IndiGo
1,5054,5,7,12,4,Air Asia
0,11982,6,17,20,2,Jet Airways
0,7295,3,11,14,2,Air Asia
1,8098,3,10,1,15,Multiple carriers
2,20747,3,18,18,24,Jet Airways
2,14300,6,12,12,24,Jet Airways
1,10844,6,20,20,24,Jet Airways
0,5277,6,22,0,2,IndiGo
0,3419,4,20,23,2,GoAir
2,15164,5,10,13,27,Air India
0,4145,6,20,23,2,Multiple carriers
0,6216,4,14,17,3,Vistara
0,7276,3,13,16,2,IndiGo
0,4544,5,15,18,2,Jet Airways
1,10262,6,19,12,16,Jet Airways
0,6541,6,5,8,3,IndiGo
1,10262,6,2,19,16,Jet Airways
2,11538,3,6,18,12,Jet Airways
0,7229,4,11,14,2,Jet Airways
1,5796,4,2,7,5,IndiGo
1,8073,5,7,21,14,Air India
1,8073,5,9,21,12,Multiple carriers
1,10577,6,19,19,23,Multiple carriers
1,6195,6,21,3,5,IndiGo
0,4668,5,11,14,2,Vistara
0,6961,6,13,16,2,Air India
1,10031,3,8,16,7,Jet Airways
1,7191,5,18,1,6,IndiGo
1,22270,3,8,13,5,Jet Airways
3,15145,3,5,23,17,Air India
1,10262,6,2,19,16,Vistara
2,13376,6,14,4,13,Jet Airways
1,10231,3,16,21,4,IndiGo
1,5975,5,17,22,4,SpiceJet
0,2753,6,5,7,1,SpiceJet
1,8586,5,18,4,9,Jet Airways
1,6938,6,14,22,8,IndiGo
1,11682,3,20,22,26,Vistara
1,13941,5,20,8,12,Jet Airways
1,9794,5,6,19,13,Multiple carriers
1,6162,4,4,21,16,IndiGo
0,8040,5,7,8,1,Jet Airways
1,13759,3,6,18,11,Jet Airways
0,3943,5,21,0,3,IndiGo
1,5170,6,15,20,5,IndiGo
2,8140,3,9,9,23,Air India
0,5228,4,10,12,2,GoAir
0,2017,3,22,0,1,Multiple carriers
1,7480,5,12,9,20,Air India
1,27210,3,22,5,6,Jet Airways
1,6883,3,10,21,11,Multiple carriers
1,6628,6,9,1,16,IndiGo
0,3919,6,9,12,2,SpiceJet
0,4804,5,15,18,2,IndiGo
0,4174,4,9,12,2,SpiceJet
1,17234,3,19,4,9,Jet Airways
1,9663,5,14,8,18,Jet Airways
0,5201,6,14,17,3,Air India
1,13994,6,9,22,12,Jet Airways
1,6795,6,15,1,10,Jet Airways
1,11467,5,20,18,21,Jet Airways
1,8479,5,11,18,7,Jet Airways
1,13587,6,8,21,13,Multiple carriers
0,1965,5,5,7,1,SpiceJet
1,7757,6,18,4,9,Jet Airways
2,13486,5,10,7,20,Air India
1,10844,5,8,18,9,Jet Airways
2,19329,3,19,19,24,Jet Airways
0,4804,5,20,22,2,IndiGo
0,5228,4,6,8,2,Air India
0,6558,3,21,0,2,Vistara
1,5608,5,10,17,7,Jet Airways
1,12242,3,16,4,12,Jet Airways
0,4804,4,22,0,2,IndiGo
1,12898,5,13,4,15,Vistara
1,13377,6,14,1,11,Multiple carriers
1,22798,3,9,8,22,Air India
0,4145,5,20,23,2,Air India
1,17057,3,8,21,13,Multiple carriers
0,3807,6,22,1,2,Air Asia
1,14871,3,15,1,10,IndiGo
1,16079,5,22,19,20,Jet Airways
1,8099,5,8,19,10,Multiple carriers
1,7662,6,12,13,25,Air India
0,4409,5,22,1,2,Air Asia
0,6216,4,6,9,3,Vistara
0,5000,6,14,17,3,SpiceJet
1,14781,5,14,20,6,Jet Airways
0,3815,3,9,11,2,SpiceJet
1,13542,3,18,1,7,Multiple carriers
1,9794,5,6,12,6,Multiple carriers
0,3898,6,11,14,2,GoAir
1,13712,3,14,11,21,Jet Airways
0,5000,6,5,8,3,IndiGo
2,9968,5,16,19,26,Air India
0,4878,5,19,22,2,Vistara
1,9663,5,20,8,12,Jet Airways
1,16352,3,17,9,16,Air India
0,5678,6,2,4,1,IndiGo
1,17261,3,14,9,19,Multiple carriers
1,7480,5,5,6,25,Air India
0,6300,3,17,20,2,SpiceJet
1,7740,5,14,22,7,Multiple carriers
0,4804,4,15,18,2,IndiGo
1,12384,5,9,22,12,Jet Airways
1,10844,5,20,16,20,Jet Airways
1,17531,4,7,19,11,Jet Airways
1,5684,6,10,1,14,IndiGo
1,14571,6,18,16,21,Jet Airways
2,7664,3,5,16,10,Air India
0,4423,4,4,6,2,IndiGo
0,3514,6,15,17,2,GoAir
0,4878,6,17,19,2,Jet Airways
0,4284,5,0,3,2,IndiGo
1,14571,6,21,12,14,Jet Airways
0,4842,3,7,9,2,Vistara
0,4804,4,4,7,2,IndiGo
1,14067,5,9,21,12,Multiple carriers
0,4777,3,21,0,2,Jet Airways
0,3687,5,7,9,2,Vistara
0,4823,6,7,10,2,IndiGo
2,6117,6,9,4,19,Air India
2,15812,6,11,19,7,Jet Airways
0,8722,3,20,23,2,GoAir
1,12692,6,17,23,6,Air India
1,10844,5,14,20,6,Jet Airways
2,13029,5,5,4,22,Jet Airways
2,15129,5,5,19,13,Jet Airways
0,7229,5,8,11,3,Jet Airways
0,5228,5,13,16,2,Air India
1,7280,3,9,15,6,Jet Airways
0,5201,6,14,17,3,Air India
0,6144,3,13,15,2,Jet Airways
0,5228,5,21,23,2,Air India
1,14871,3,8,21,12,IndiGo
1,4437,3,16,20,4,IndiGo
1,9663,5,14,20,6,Multiple carriers
1,15058,6,7,19,12,Multiple carriers
1,10877,6,11,19,7,IndiGo
1,13727,5,13,1,12,Multiple carriers
1,12239,5,7,19,11,Jet Airways
0,5769,6,8,11,3,Jet Airways
1,8085,5,7,23,16,Vistara
2,13591,5,20,19,23,Air India
0,3100,6,13,15,1,Jet Airways
2,15129,5,19,12,17,Jet Airways
0,2228,3,15,17,1,Jet Airways
1,14714,6,11,19,7,SpiceJet
2,9181,6,22,19,21,Air India
1,5636,5,7,12,5,IndiGo
1,13377,6,17,1,8,Multiple carriers
1,13067,5,17,23,6,Jet Airways
2,6653,3,9,21,11,Multiple carriers
1,7354,6,6,19,12,Multiple carriers
2,17327,3,16,16,0,Air India
0,4049,6,6,7,1,IndiGo
1,13044,6,14,10,20,Jet Airways
2,13376,6,14,12,22,IndiGo
1,12719,3,2,18,16,Jet Airways
2,14641,3,5,7,25,Air India
0,7615,3,15,17,2,IndiGo
1,7064,4,8,22,14,Jet Airways
0,4777,3,21,0,2,IndiGo
0,3383,4,23,2,2,Air Asia
2,12760,6,17,19,26,Air India
2,10441,5,22,19,21,Air India
0,12475,3,21,22,1,Air India
2,12199,6,17,19,26,Air India
1,6794,5,10,21,10,IndiGo
0,6144,5,18,22,3,Jet Airways
0,7298,3,9,12,2,SpiceJet
1,5264,6,8,13,4,IndiGo
1,6195,4,7,12,5,GoAir
1,5177,4,22,12,13,SpiceJet
1,10262,6,19,12,16,Jet Airways
2,12224,6,20,13,17,Air India
1,6758,5,6,21,14,IndiGo
2,10368,6,19,12,17,Jet Airways
0,2385,3,5,7,1,SpiceJet
2,6117,5,9,4,19,Air India
1,19225,3,8,13,5,Jet Airways
0,7229,4,19,22,3,Jet Airways
0,4804,5,17,19,2,IndiGo
1,6795,6,12,1,12,Multiple carriers
1,6152,4,16,22,5,Air India
0,4591,4,6,8,2,IndiGo
1,4611,4,17,22,4,SpiceJet
0,4784,3,21,22,1,IndiGo
1,13504,6,10,19,9,Multiple carriers
0,5706,3,7,10,2,GoAir
1,14151,5,17,9,16,Jet Airways
1,13067,5,9,19,9,Jet Airways
2,15129,5,9,4,18,Jet Airways
1,6296,5,7,13,6,GoAir
0,2754,6,2,4,1,IndiGo
0,3210,5,2,4,1,Jet Airways
1,15147,3,8,21,12,Multiple carriers
1,12373,5,19,4,8,Jet Airways
1,14714,6,16,4,12,Jet Airways
2,9416,6,12,11,23,Air India
0,3419,5,1,4,2,IndiGo
1,9663,5,18,12,17,Jet Airways
0,4995,6,8,10,1,Jet Airways
1,14067,5,18,1,7,Multiple carriers
1,4226,6,6,10,4,IndiGo
2,15339,6,23,4,29,Jet Airways
1,14069,3,5,22,16,Air India
1,12681,4,16,20,28,Vistara
1,8586,5,20,4,8,Jet Airways
1,7485,5,8,21,12,Multiple carriers
0,4423,5,21,0,2,SpiceJet
0,4823,4,8,11,2,IndiGo
1,8085,5,17,23,6,Vistara
3,15419,6,11,1,13,Multiple carriers
1,11667,3,9,18,9,Multiple carriers
1,9736,6,7,19,11,Multiple carriers
1,12127,3,8,23,14,Air India
1,10529,5,8,19,10,Multiple carriers
1,17024,3,19,19,24,Jet Airways
2,13292,6,21,12,15,Jet Airways
1,11410,6,16,7,14,Air Asia
0,4878,5,17,19,2,Vistara
1,14714,6,21,4,6,Jet Airways
1,14533,5,7,19,12,Multiple carriers
1,13941,5,14,10,20,Jet Airways
0,8855,3,16,19,2,IndiGo
1,13759,3,21,18,21,Air Asia
1,15135,3,6,18,12,IndiGo
1,5883,6,18,1,6,IndiGo
0,3919,4,9,12,2,SpiceJet
1,8586,5,14,8,18,Jet Airways
0,7229,5,15,18,2,Jet Airways
0,5277,5,22,0,2,IndiGo
0,3398,5,11,14,2,GoAir
1,10031,3,21,19,22,Jet Airways
2,10919,6,14,4,13,Jet Airways
0,4544,4,18,22,3,Jet Airways
0,5048,3,7,10,2,GoAir
0,1965,6,22,0,1,SpiceJet
0,7229,4,17,20,3,Jet Airways
2,22096,3,22,19,21,Air India
1,10262,6,14,12,22,Jet Airways
1,6528,6,14,14,24,SpiceJet
0,4995,5,10,11,1,Jet Airways
1,8066,5,17,9,16,Jet Airways
1,9646,6,7,16,9,Multiple carriers
1,7189,5,21,3,5,IndiGo
1,18371,6,9,19,10,Jet Airways
0,7229,4,6,8,2,Jet Airways
1,11200,6,8,19,10,IndiGo
1,8891,5,9,11,25,Air India
2,16057,5,20,13,17,Air India
1,11087,3,20,15,18,Jet Airways
1,10877,6,10,19,8,Multiple carriers
2,13029,5,19,4,8,Jet Airways
1,26890,3,8,5,20,Jet Airways
1,6287,3,4,12,7,IndiGo
0,3847,3,9,11,2,SpiceJet
0,4995,5,7,8,1,Jet Airways
1,11622,6,4,12,7,Multiple carriers
0,4960,3,14,16,2,Air India
1,13584,5,18,8,13,Jet Airways
1,7888,5,9,21,12,Multiple carriers
0,3911,5,8,10,2,SpiceJet
0,3100,6,6,7,1,Jet Airways
1,10844,5,8,20,12,Jet Airways
1,13817,3,16,9,16,Jet Airways
2,13757,3,5,14,9,Air India
0,4409,5,22,1,2,Jet Airways
0,7229,5,18,22,3,Jet Airways
1,10112,6,23,4,5,IndiGo
1,6147,6,15,20,4,IndiGo
1,13584,5,21,10,12,Jet Airways
0,3597,6,14,17,2,IndiGo
1,12312,3,20,9,12,Vistara
0,3782,3,22,1,2,Air Asia
0,5403,4,11,14,2,Vistara
1,14781,5,8,18,9,SpiceJet
1,7354,6,6,19,12,Multiple carriers
1,9630,5,11,18,7,SpiceJet
1,6916,3,7,22,15,Multiple carriers
0,4392,6,16,18,1,IndiGo
0,5613,4,19,22,2,Vistara
0,4423,4,4,6,2,IndiGo
0,5678,6,7,8,1,Jet Airways
0,3597,5,17,20,2,Air India
1,10877,6,10,19,8,Air India
1,10577,6,19,12,17,Jet Airways
1,11789,6,10,19,8,Jet Airways
1,7662,6,16,21,28,Air India
1,5069,6,8,13,4,IndiGo
0,5198,5,6,8,2,Jet Airways
1,17024,3,23,19,20,Jet Airways
0,8028,3,9,12,2,Vistara
0,4945,3,9,12,2,Jet Airways
0,3749,6,22,1,2,IndiGo
0,4778,3,14,16,2,IndiGo
1,13628,3,7,13,5,IndiGo
0,3210,6,2,4,1,Air India
1,10262,6,13,19,6,Jet Airways
1,7690,6,6,9,27,Air India
0,4160,3,7,8,1,Jet Airways
0,3210,5,2,4,1,Jet Airways
0,4777,3,5,8,2,IndiGo
1,5192,6,22,10,12,Air Asia
0,3543,6,8,10,2,SpiceJet
0,6482,3,5,7,2,IndiGo
0,2017,6,13,14,1,SpiceJet
1,14151,6,17,10,17,Jet Airways
3,14221,3,12,23,35,Air India
1,7005,6,6,21,15,Multiple carriers
1,14781,5,14,23,9,Jet Airways
1,10844,6,21,16,19,Jet Airways
1,15603,3,13,21,8,Multiple carriers
0,4284,4,0,3,2,IndiGo
1,8586,5,20,8,12,SpiceJet
0,4077,6,23,2,2,IndiGo
0,7276,3,10,12,2,Air India
2,20904,3,20,4,8,Jet Airways
2,11342,3,5,14,9,Jet Airways
2,15129,5,19,19,23,Jet Airways
1,14781,5,14,23,9,Jet Airways
0,7295,3,19,21,2,IndiGo
1,8586,5,6,4,22,Jet Airways
2,10975,6,9,9,23,Air India
2,11753,6,10,19,8,Air India
1,14781,5,14,19,5,Jet Airways
0,8040,3,10,11,1,Jet Airways
1,13470,6,16,22,5,Air Asia
2,6494,3,8,21,12,IndiGo
1,13377,6,10,1,15,Jet Airways
0,4174,4,9,11,2,IndiGo
2,7662,6,5,13,7,Air India
1,9134,3,22,7,8,Jet Airways
0,3175,3,16,18,1,IndiGo
1,6628,6,17,1,8,IndiGo
1,4588,3,12,17,5,IndiGo
1,9899,6,6,16,9,Jet Airways
0,3597,5,17,20,2,SpiceJet
1,7155,6,4,19,14,Multiple carriers
1,16376,5,2,12,10,Jet Airways
1,4649,4,15,20,5,SpiceJet
3,14960,6,9,23,13,Air India
0,4668,5,9,12,2,Vistara
1,6794,5,17,1,8,IndiGo
1,14781,5,16,22,6,Jet Airways
0,4591,6,23,2,2,IndiGo
1,5281,6,10,19,9,GoAir
1,16289,3,17,18,25,Jet Airways
2,18752,3,13,18,29,IndiGo
0,7229,4,17,20,3,Jet Airways
1,6151,3,16,22,5,Jet Airways
3,12797,5,10,10,24,Air India
2,14237,6,18,4,10,Jet Airways
1,11789,6,6,12,6,Jet Airways
1,12898,5,2,12,10,Jet Airways
1,16376,5,2,12,10,Jet Airways
1,6296,5,7,13,6,GoAir
1,13542,3,14,1,11,Multiple carriers
1,15237,3,4,18,14,Multiple carriers
1,12898,5,16,19,27,Jet Airways
1,9021,5,11,1,13,Multiple carriers
0,4823,6,16,19,3,Air India
0,5613,4,17,19,2,Vistara
2,23583,3,17,1,7,Multiple carriers
0,4804,5,9,12,2,IndiGo
2,11642,5,9,5,20,Air India
1,16259,3,4,12,8,Multiple carriers
1,15135,3,7,18,11,Multiple carriers
1,12898,5,22,12,13,Jet Airways
1,9646,6,7,16,9,Multiple carriers
0,4668,6,11,14,2,Vistara
1,11087,3,20,21,24,Jet Airways
1,13875,3,4,18,14,Multiple carriers
1,7054,5,14,22,8,IndiGo
1,11200,6,6,19,12,Multiple carriers
1,7013,3,10,11,24,Jet Airways
0,4544,5,8,11,3,Jet Airways
2,13033,6,10,1,15,Air India
1,36983,3,12,19,6,Multiple carriers
1,6558,3,7,16,8,IndiGo
1,14053,3,20,18,22,Jet Airways
2,13344,6,5,12,7,GoAir
1,5608,6,10,17,7,Jet Airways
1,6442,6,5,16,11,IndiGo
1,9663,5,8,9,24,Jet Airways
1,5192,5,7,19,11,Jet Airways
1,12373,5,19,12,17,Jet Airways
1,9134,3,5,16,10,Jet Airways
1,11622,3,10,18,8,Multiple carriers
0,3841,6,22,0,2,SpiceJet
1,10877,6,7,19,11,Multiple carriers
2,10151,5,12,18,30,Air India
0,3543,6,8,10,2,SpiceJet
1,12192,6,10,19,9,Multiple carriers
0,6144,5,8,11,3,Jet Airways
0,3841,4,9,11,2,SpiceJet
0,2754,5,20,21,1,Air India
0,4049,5,6,7,1,IndiGo
1,8452,5,7,22,15,Vistara
1,17024,3,17,19,26,Jet Airways
0,4823,4,7,10,2,IndiGo
2,9678,3,5,22,16,Air India
2,15129,5,19,19,23,Jet Airways
1,12284,3,8,13,5,Jet Airways
0,4030,5,17,20,3,Jet Airways
0,7229,4,11,14,2,Jet Airways
0,3943,6,21,0,3,IndiGo
0,3543,5,8,10,2,SpiceJet
2,31783,3,8,10,25,Air India
0,3943,4,22,1,2,IndiGo
0,8040,5,7,8,1,Jet Airways
2,9412,3,5,4,23,Jet Airways
0,3849,3,22,0,2,SpiceJet
1,6752,5,16,6,13,Air Asia
1,5699,5,17,22,4,IndiGo
2,18804,6,11,19,7,Jet Airways
0,3625,5,5,8,2,SpiceJet
1,14714,6,19,4,8,Jet Airways
1,6349,5,21,3,5,IndiGo
1,13377,6,14,1,11,Multiple carriers
0,3873,6,6,9,2,SpiceJet
3,10703,6,5,19,38,Air India
0,6627,3,7,9,2,Vistara
2,16338,3,8,15,7,Jet Airways
1,7845,3,6,13,7,Multiple carriers
1,16736,3,8,23,15,Jet Airways
1,12242,3,9,4,18,Jet Airways
0,7202,4,11,14,3,Jet Airways
1,5998,3,20,8,11,Air India
1,5192,4,7,23,15,Air Asia
2,18275,6,17,1,7,Multiple carriers
2,14300,6,20,4,8,Jet Airways
2,13082,3,18,4,34,Jet Airways
1,10566,3,20,8,11,Air India
0,4332,5,11,14,2,IndiGo
2,10090,3,9,21,11,Multiple carriers
1,10877,6,4,19,14,Multiple carriers
2,13033,5,7,1,18,Air India
0,3625,5,21,0,2,Vistara
1,13941,3,6,19,13,Multiple carriers
1,13044,6,21,10,12,Jet Airways
1,10262,6,10,19,9,Jet Airways
1,13542,3,13,1,12,Multiple carriers
0,4668,6,9,12,2,Vistara
2,13437,5,16,8,16,Air India
1,14714,6,13,19,6,Jet Airways
1,10262,6,11,12,25,Jet Airways
1,12312,3,9,20,10,Vistara
0,5678,5,2,4,1,Jet Airways
2,10919,6,14,12,22,Air India
2,23843,3,8,16,8,Jet Airways
0,5613,4,19,22,2,Vistara
1,14571,6,18,8,13,Jet Airways
1,10262,6,16,19,27,Jet Airways
2,14300,6,20,19,23,Air Asia
0,4823,6,18,21,2,Air India
1,15149,5,21,10,12,Jet Airways
0,6297,3,14,17,2,IndiGo
1,9663,5,20,9,13,Jet Airways
1,5975,6,17,22,4,SpiceJet
0,3858,6,11,14,2,IndiGo
2,12392,5,17,19,26,Air India
0,7229,5,17,20,3,Jet Airways
1,7064,4,8,18,9,Air India
0,4823,6,20,22,2,IndiGo
0,2575,4,13,15,1,Air India
1,13587,6,13,21,8,Multiple carriers
1,9345,5,7,18,11,Multiple carriers
0,8040,5,10,11,1,Jet Airways
0,5601,5,5,8,3,IndiGo
1,16736,3,5,21,15,Jet Airways
1,16079,5,22,4,5,Jet Airways
1,5276,6,19,23,3,IndiGo
0,3383,5,23,2,2,Air Asia
0,2385,3,5,7,1,SpiceJet
0,4423,4,0,3,2,IndiGo
1,13377,6,17,1,8,Multiple carriers
1,10262,6,7,4,21,Jet Airways
0,3898,6,7,10,2,GoAir
0,3943,5,10,13,2,IndiGo
2,12819,6,23,19,19,Jet Airways
1,5793,4,9,13,4,Air India
1,6460,3,8,13,4,Jet Airways
1,5069,6,8,13,4,IndiGo
2,13381,6,14,19,28,Air India
0,2227,6,21,22,1,Air India
0,3597,6,13,15,2,IndiGo
1,14571,6,21,9,12,Jet Airways
1,12557,3,18,18,24,Jet Airways
1,13377,6,10,1,15,Multiple carriers
2,12140,5,10,1,15,Air India
1,10262,6,19,19,23,Jet Airways
1,12121,5,9,21,11,Jet Airways
2,10178,5,19,19,23,Air India
1,14571,6,8,16,7,Jet Airways
1,12898,6,22,4,5,Jet Airways
0,4377,3,22,1,2,IndiGo
0,2017,5,22,0,1,SpiceJet
1,14781,5,8,18,9,Jet Airways
1,10586,5,16,0,7,GoAir
1,12692,6,20,18,21,Jet Airways
1,10844,6,8,20,12,Jet Airways
1,17024,3,2,4,26,Jet Airways
1,13727,5,11,21,9,Multiple carriers
0,7229,4,7,10,3,Jet Airways
1,11789,6,11,19,7,Multiple carriers
2,26480,3,6,9,26,GoAir
2,11989,5,17,19,26,Air India
0,5443,4,11,14,3,Jet Airways
1,6451,5,7,13,5,Jet Airways
0,1965,4,13,14,1,SpiceJet
1,9627,5,8,19,10,Jet Airways
0,4668,5,11,14,2,Vistara
1,6528,6,14,14,24,Air India
0,7229,5,6,8,2,Jet Airways
2,13014,6,9,12,26,Air India
1,12373,5,9,4,19,Vistara
2,8366,5,9,18,8,Air India
2,17271,3,5,4,22,Vistara
1,10031,3,21,22,25,Jet Airways
1,12384,5,20,9,13,Jet Airways
1,8552,3,7,16,9,Multiple carriers
1,12739,6,21,4,7,Jet Airways
2,17461,3,10,17,7,IndiGo
0,3919,6,5,8,2,Multiple carriers
0,3419,6,7,10,2,GoAir
1,16079,5,18,19,24,Jet Airways
1,9194,6,10,19,9,Air India
1,6493,6,15,20,4,IndiGo
0,4384,3,22,1,2,Air Asia
1,8372,5,18,19,25,IndiGo
0,4804,5,20,22,2,Air India
0,4823,6,20,22,2,IndiGo
0,4392,5,6,7,1,IndiGo
1,14571,6,8,19,11,Jet Airways
0,6627,3,7,9,2,Vistara
1,13377,6,11,1,14,Multiple carriers
0,5678,3,3,4,1,Jet Airways
1,13790,3,2,8,5,IndiGo
0,6216,6,6,9,3,Vistara
1,7480,6,17,9,16,Air India
0,4174,4,21,0,2,IndiGo
0,3205,3,7,8,1,Jet Airways
0,5678,6,10,11,1,Jet Airways
0,3841,6,9,11,2,SpiceJet
0,13663,3,7,10,2,GoAir
0,5048,4,20,23,2,GoAir
0,3850,6,7,10,2,IndiGo
0,4668,6,11,14,2,Vistara
0,6144,3,18,21,2,IndiGo
0,4777,3,4,6,2,IndiGo
1,9134,3,5,11,5,IndiGo
0,4823,5,8,11,2,IndiGo
1,17549,3,8,4,20,Jet Airways
0,5613,3,16,18,2,Vistara
1,6151,3,20,7,11,Air Asia
0,3898,6,11,14,2,GoAir
0,6015,5,5,8,3,IndiGo
1,19225,3,8,16,7,Jet Airways
2,13292,6,5,19,13,Jet Airways
1,11602,3,6,23,16,Air India
0,6216,5,6,9,3,Vistara
2,12778,3,17,10,16,IndiGo
2,12723,6,5,12,30,Air India
1,10539,6,9,9,24,Jet Airways
1,7670,5,12,21,8,Multiple carriers
2,13882,6,9,12,27,Jet Airways
1,11726,3,16,22,6,SpiceJet
1,22270,3,5,12,6,Air India
0,7229,4,8,11,3,Jet Airways
0,6565,3,15,17,2,IndiGo
1,12242,3,22,4,5,Jet Airways
1,9476,3,5,10,4,IndiGo
0,6860,3,10,13,2,IndiGo
2,12074,3,7,10,27,Air India
1,12692,6,9,14,28,Jet Airways
2,10151,5,12,18,30,Air India
1,6637,3,12,21,8,Multiple carriers
0,6094,5,5,8,2,Air India
1,12373,5,13,12,23,Jet Airways
0,4804,5,22,0,2,Air India
1,8586,5,18,4,9,IndiGo
0,5228,5,10,12,2,Air India
1,12192,6,3,12,8,Multiple carriers
1,10091,3,22,7,9,GoAir
0,3543,6,17,20,2,Jet Airways
1,7155,6,11,19,7,Multiple carriers
1,8330,5,17,1,8,IndiGo
2,15129,5,19,4,8,Jet Airways
2,15532,5,16,13,20,Air India
1,10972,3,14,7,17,Jet Airways
0,5510,5,14,16,2,Jet Airways
1,10577,6,8,19,11,Jet Airways
0,3332,3,9,12,2,SpiceJet
1,7757,5,18,8,13,Jet Airways
2,8728,3,13,18,28,Jet Airways
2,13014,6,19,12,17,Jet Airways
1,6600,6,5,16,11,IndiGo
1,4226,4,19,23,3,IndiGo
0,6094,5,18,21,3,Air India
0,4804,4,15,18,2,IndiGo
1,6976,6,7,13,6,GoAir
1,12681,4,16,4,12,Multiple carriers
1,17261,3,21,9,12,Jet Airways
2,15129,5,5,4,22,Jet Airways
1,26890,3,5,18,12,Jet Airways
1,13759,3,8,23,15,Jet Airways
1,6013,4,8,17,8,SpiceJet
1,13587,6,13,21,8,Multiple carriers
1,14714,6,11,19,7,Jet Airways
0,4823,5,7,10,2,IndiGo
1,7514,5,7,16,8,IndiGo
0,5725,3,22,0,2,SpiceJet
1,8073,5,9,21,12,Multiple carriers
2,11733,6,9,12,26,Jet Airways
1,6938,5,14,22,8,IndiGo
1,14781,5,8,16,7,Jet Airways
0,2575,3,6,7,1,Air India
1,14714,6,22,12,13,Jet Airways
1,12898,5,15,4,13,Jet Airways
0,3383,6,23,2,2,Air Asia
1,14571,5,8,16,7,Jet Airways
1,9663,5,18,9,14,Jet Airways
2,8603,6,12,19,7,Air India
0,5678,5,2,4,1,Jet Airways
1,16754,3,8,19,11,Air India
1,15764,3,22,4,6,GoAir
1,10366,3,5,22,16,Air India
0,3597,5,8,10,2,Jet Airways
1,14714,6,13,19,6,Jet Airways
1,12242,3,2,18,16,Jet Airways
1,7408,6,8,21,13,Multiple carriers
1,12898,5,10,4,18,Jet Airways
0,3943,5,4,6,2,IndiGo
1,10197,5,3,12,8,Multiple carriers
0,5678,3,19,21,1,Jet Airways
0,7229,5,15,18,2,Jet Airways
0,3873,6,22,0,2,Jet Airways
1,7845,3,8,15,6,Multiple carriers
1,12898,5,16,12,20,Jet Airways
1,12615,3,6,19,13,Multiple carriers
0,3359,5,18,22,3,Jet Airways
2,13014,6,9,12,26,Jet Airways
1,10413,6,10,20,10,Air India
0,4591,6,23,2,2,IndiGo
1,10348,5,7,22,15,Multiple carriers
2,14746,3,12,7,19,Air India
0,4238,3,1,4,2,IndiGo
0,5769,6,11,14,2,Jet Airways
1,7038,6,7,22,15,Multiple carriers
1,19225,3,22,5,6,Jet Airways
0,4174,4,15,17,2,IndiGo
1,10972,3,11,23,12,Air India
2,8839,6,13,9,20,Air India
0,4591,4,1,4,2,IndiGo
1,17234,3,16,18,26,Multiple carriers
1,14714,6,7,12,5,Jet Airways
2,52285,3,20,4,8,IndiGo
0,2017,6,22,0,1,SpiceJet
1,9140,5,17,1,7,Jet Airways
1,8505,4,7,10,27,Vistara
2,13873,5,10,1,15,Air India
1,10844,5,14,19,5,Jet Airways
1,19225,3,8,15,6,Jet Airways
2,11753,6,10,19,8,Air India
1,6673,3,8,15,7,Multiple carriers
1,13587,6,14,21,7,Multiple carriers
0,6038,3,9,12,2,Air India
1,10262,6,16,12,20,Air India
2,13007,6,10,5,19,Air India
0,2754,3,20,21,1,IndiGo
1,10844,5,14,20,6,SpiceJet
0,2470,3,7,8,1,Jet Airways
1,15603,3,7,13,6,Multiple carriers
1,10844,5,8,19,11,Jet Airways
1,10844,5,20,22,26,Jet Airways
1,12476,3,6,10,27,Vistara
2,13764,3,5,4,22,Jet Airways
0,3597,5,9,12,2,SpiceJet
1,6628,6,9,1,16,IndiGo
1,4649,5,15,20,5,SpiceJet
1,12692,6,17,22,29,Jet Airways
1,5912,4,17,22,5,IndiGo
2,11948,3,11,22,11,Air India
1,15135,3,10,18,8,Jet Airways
1,10262,6,10,12,26,Jet Airways
2,6128,3,7,21,14,Multiple carriers
0,7229,5,6,8,2,Jet Airways
0,4995,6,7,8,1,Jet Airways
2,25430,3,8,23,38,Air India
1,14151,5,9,19,9,Jet Airways
0,6961,6,13,16,2,Air India
1,8610,4,17,23,6,Vistara
2,13879,5,17,7,14,Air India
1,6778,5,16,0,8,IndiGo
1,7438,3,2,4,26,Jet Airways
1,11467,5,20,14,18,Jet Airways
1,10562,3,9,0,14,Jet Airways
1,9314,5,17,14,21,Vistara
1,12927,6,7,19,12,Multiple carriers
1,11622,6,9,19,9,Multiple carriers
2,15129,5,23,12,13,Jet Airways
0,4544,4,19,22,3,Jet Airways
1,13374,6,21,4,7,Jet Airways
2,12819,6,13,19,29,Jet Airways
0,8016,6,11,14,2,Jet Airways
1,5684,6,11,1,14,IndiGo
1,11087,3,18,16,21,Jet Airways
1,13941,5,6,10,27,Jet Airways
0,4049,5,6,7,1,IndiGo
